sample_id,pos_x,pos_y,pos_z,path_0_mag,path_0_delay,path_1_mag,path_1_delay,path_2_mag,path_2_delay,path_3_mag,path_3_delay,path_4_mag,path_4_delay,path_5_mag,path_5_delay,path_6_mag,path_6_delay,path_7_mag,path_7_delay,path_8_mag,path_8_delay,path_9_mag,path_9_delay
0,0.6834970646947234,4.581951707499556,1.0,5.341409e-05,6.319394e-08,4.4106953e-05,2.1033841e-11,4.13228e-05,0.0,1.9957712e-05,7.633556e-08,1.2308647e-05,5.560427e-09,8.443576e-06,7.651281e-08,7.868128e-06,4.8862123e-09,7.1743266e-06,4.869225e-09,6.5727445e-06,4.869225e-09,5.1626307e-06,4.90233e-08
1,-5.585168993849896,-10.340889993604838,1.0,3.1780015e-05,1.1128701e-07,2.2309252e-05,1.1517075e-07,2.1805785e-05,0.0,1.9203717e-05,1.1505931e-07,1.9189554e-05,7.34791e-08,9.37109e-06,1.15768785e-07,7.14804e-06,1.2589247e-08,5.2903756e-06,3.316605e-08,4.7706994e-06,6.8126994e-08,3.2520943e-06,8.36792e-08
2,4.670655300572726,0.5922714437746279,1.0,0.000799887,0.0,0.00016347514,4.8532712e-08,0.00013219296,4.8326854e-09,0.0001321905,4.8326854e-09,3.0393101e-05,1.0356182e-08,2.7914306e-05,1.6225269e-07,2.7188344e-05,8.618654e-08,2.255547e-05,5.895169e-09,2.2554848e-05,5.895169e-09,1.8048517e-05,6.335253e-08
3,-0.26541650591162735,4.315769256250908,1.0,5.210069e-05,6.6883786e-08,2.0616922e-05,7.38702e-08,2.0362162e-05,0.0,7.590838e-06,7.007504e-09,5.1237002e-06,5.0212687e-09,4.6992213e-06,5.0212687e-09,4.368353e-06,5.063089e-08,3.2528474e-06,7.90488e-08,2.2666204e-06,8.024624e-08,1.8752053e-06,9.111078e-08
4,-8.39227719109495,-3.871123072461213,1.0,1.13248625e-05,0.0,5.9161694e-06,7.9597925e-08,4.3053037e-06,1.15006706e-07,4.0133705e-06,2.8085196e-09,2.3095145e-06,3.1633292e-09,2.309409e-06,3.1633327e-09,1.9383647e-06,4.3407383e-08,1.5502252e-06,6.0973946e-09,1.5092616e-06,7.142205e-09,8.439024e-07,5.746653e-09
5,-5.0683040185070025,-7.0847005947333335,1.0,3.2803036e-05,1.2033962e-07,1.9181298e-05,1.2992751e-07,9.365136e-06,1.3061333e-07,6.022203e-06,3.154787e-08,5.3759145e-06,3.9836912e-08,5.0835347e-06,1.2165268e-07,3.4518198e-06,0.0,2.9981793e-06,1.3116346e-07,2.9350917e-06,1.3116346e-07,2.6195748e-06,9.639705e-08
6,-8.318217211633957,1.2555666871197761,1.0,3.619213e-05,1.0866547e-07,3.4711637e-05,8.193144e-08,3.4418048e-05,8.193144e-08,2.9062277e-05,0.0,1.5207855e-05,1.0945947e-07,6.4440824e-06,2.6303308e-08,5.2974106e-06,3.3954173e-09,5.297225e-06,3.3954137e-09,5.170677e-06,2.6062605e-07,4.542688e-06,5.3904955e-08
7,4.901928535600984,3.5463755348130857,1.0,0.000537085,0.0,0.00016084126,4.5177515e-08,8.761867e-05,4.2293244e-09,8.761774e-05,4.2293244e-09,2.2372264e-05,5.041526e-08,2.2093529e-05,9.3021484e-08,2.0423906e-05,4.6763304e-08,1.6344147e-05,4.6763304e-08,1.5845171e-05,5.1841234e-09,1.4809489e-05,7.333778e-08
8,-10.299622562796175,9.251850767542813,1.0,9.140897e-05,7.438285e-08,3.544813e-05,8.855748e-08,3.5331097e-05,7.5288135e-08,3.388477e-05,7.5288135e-08,2.1060241e-05,8.240702e-08,1.8785233e-05,0.0,1.4461472e-05,8.936943e-08,6.3702187e-06,1.6099662e-08,5.8636338e-06,7.654449e-08,3.113094e-06,9.147241e-08
9,-11.475964413615037,-5.966707820976612,1.0,9.400118e-05,7.884708e-08,4.413677e-05,9.272536e-08,3.807745e-05,8.5556636e-08,3.6165344e-05,7.97411e-08,1.8641887e-05,9.352995e-08,1.8389157e-05,9.8789485e-08,1.4846783e-05,8.6405066e-08,6.821035e-06,1.4603377e-07,5.312526e-06,3.0166106e-08,3.87957e-06,9.464861e-08
10,-8.413891252337486,10.530670177600285,1.0,9.238394e-05,7.072045e-08,3.4457193e-05,7.166265e-08,3.340303e-05,9.68157e-08,3.262318e-05,7.166266e-08,2.5044897e-05,7.619627e-08,1.9254046e-05,0.0,1.4325309e-05,9.758783e-08,7.0087635e-06,1.0503857e-08,6.0648636e-06,1.997919e-08,5.0363587e-06,7.2917814e-08
11,-11.408745653001969,6.576492442144289,1.0,9.338966e-05,7.822382e-08,3.7755795e-05,8.535508e-08,3.6090296e-05,7.9116944e-08,2.3705972e-05,1.1540381e-07,1.967034e-05,0.0,1.4417804e-05,7.952953e-08,7.5564617e-06,6.1942664e-09,7.554425e-06,2.4346272e-07,6.9694574e-06,1.4358535e-07,5.834068e-06,8.666382e-08
12,-5.99727660890117,-2.361760700580813,1.0,0.00011258294,7.924664e-08,3.568686e-05,0.0,3.3789653e-05,8.030551e-08,1.5243772e-05,1.2304112e-07,7.5952903e-06,4.069882e-09,7.5951166e-06,4.069882e-09,5.763403e-06,3.9948915e-08,5.565726e-06,5.8374336e-09,4.089914e-06,6.90798e-08,3.0889823e-06,1.1413831e-07
13,-1.867508209177636,-8.397426561777687,1.0,1.860219e-05,7.454684e-08,1.2104996e-05,0.0,5.6767312e-06,7.55895e-08,4.9303635e-06,1.9200215e-09,4.4931376e-06,1.0318054e-08,4.0067694e-06,1.3936537e-07,3.687266e-06,2.5658988e-08,3.6333358e-06,1.0449327e-08,2.436374e-06,3.3397534e-09,2.4362816e-06,3.339757e-09
14,8.230724124190157,-10.73758094302169,1.0,0.00022525253,0.0,0.00012825752,2.0687747e-08,2.154294e-05,2.2310655e-08,1.5548618e-05,8.5293436e-08,1.2805804e-05,2.3077504e-09,1.2803245e-05,2.3077504e-09,8.65425e-06,1.0592913e-08,8.39361e-06,2.9050238e-08,6.7549386e-06,1.1400719e-08,6.3038883e-06,8.6131436e-08
15,7.079634871719275,0.060977473852712905,1.0,0.00079249707,0.0,0.00012645303,3.8314116e-09,0.00012645252,3.8314116e-09,2.7703376e-05,8.509895e-09,2.6753049e-05,1.6373967e-07,2.5141288e-05,7.650564e-08,2.3916467e-05,4.710321e-09,1.5205533e-05,3.1237285e-08,8.562231e-06,3.5913196e-08,7.6264623e-06,7.757381e-08
16,2.972110562429437,-7.853744771142282,1.0,0.00013192926,4.811453e-08,4.4437995e-05,6.3038094e-08,3.0020952e-05,0.0,2.805996e-05,1.480991e-07,2.7013379e-05,4.950818e-08,2.313544e-05,2.8534437e-08,1.16939145e-05,6.4213616e-08,8.830065e-06,3.2558468e-08,6.8169884e-06,2.1630709e-07,5.736715e-06,1.2816261e-07
17,7.631686149278337,-8.136756113383155,1.0,0.0003104521,0.0,0.0001473086,2.5822327e-08,4.5509532e-05,2.363603e-08,4.1902385e-05,4.2312966e-08,3.3211636e-05,2.7209772e-09,2.0660595e-05,2.7503216e-08,1.8479066e-05,1.612118e-07,1.144768e-05,2.7503216e-08,8.9118585e-06,4.366132e-08,7.698394e-06,3.369074e-09
18,-9.118635637537174,-6.038560810084013,1.0,1.8427962e-05,1.120658e-07,1.7600047e-05,9.288646e-08,6.636806e-06,1.9379435e-08,5.975541e-06,2.490944e-07,5.482192e-06,3.25946e-08,3.3588476e-06,0.0,2.9671635e-06,2.765887e-09,2.5510817e-06,4.4729894e-08,2.1415176e-06,7.821734e-08,1.7344814e-06,7.845166e-08
19,2.9954063693826303,-2.612676690104829,1.0,0.00044830266,0.0,7.510694e-05,5.197263e-09,7.510539e-05,5.1972613e-09,3.145312e-05,8.674599e-08,2.8767392e-05,1.5868079e-07,2.377297e-05,9.971877e-08,1.7774397e-05,1.0987545e-08,1.26674995e-05,7.479242e-08,1.2380884e-05,6.320395e-09,1.2380495e-05,6.3203967e-09
20,-5.996438589714905,0.17989978172617782,1.0,0.000112884554,8.0200806e-08,3.7545193e-05,0.0,3.4316312e-05,1.2333523e-07,3.295207e-05,8.126267e-08,1.5223911e-05,1.2408822e-07,1.3973332e-05,1.4558634e-07,8.199692e-06,4.2505626e-09,8.199532e-06,4.2505626e-09,5.3584254e-06,2.5919257e-07,2.9873659e-06,8.273155e-08
21,9.883211433671644,10.804074976628087,1.0,0.00024948354,0.0,0.00013126283,1.2766591e-08,7.782625e-05,8.588621e-09,1.950126e-05,1.44979495e-08,1.5654314e-05,7.398028e-08,9.874733e-06,9.660816e-09,9.725094e-06,1.0438548e-08,9.72507e-06,1.0438548e-08,9.599648e-06,2.137768e-08,8.571925e-06,1.44979495e-08
22,7.806439169629307,-4.306725474509037,1.0,0.0005509778,0.0,0.00017650609,2.8014924e-08,7.8977566e-05,3.2513725e-09,7.897606e-05,3.2513725e-09,3.2740652e-05,4.237522e-08,1.8521456e-05,6.944615e-08,1.6263915e-05,4.0130494e-09,1.1796379e-05,2.8501475e-08,7.951474e-06,5.935172e-08,7.766918e-06,2.982368e-08
23,11.108039269142623,2.495843535838521,1.0,0.00059554365,0.0,0.00021355439,8.682729e-09,6.1042374e-05,2.675307e-09,6.1037485e-05,2.6753106e-09,3.7626138e-05,4.4517055e-08,2.6498072e-05,5.9561803e-08,2.6379128e-05,4.8967816e-08,2.5066e-05,1.6418835e-07,2.0421534e-05,6.336836e-08,1.6131291e-05,1.0905968e-08
24,-3.5974612998592574,-3.3695444613665124,1.0,2.5182817e-05,1.1385312e-07,1.8669421e-05,7.7111565e-08,1.0524719e-05,1.14674634e-07,8.331838e-06,2.4157845e-07,8.198313e-06,4.923102e-09,8.198046e-06,4.923102e-09,5.179687e-06,7.722029e-08,5.1591164e-06,5.079227e-08,3.2939756e-06,7.842493e-08,2.8844918e-06,1.0331529e-08
25,-7.029229358925096,7.6613047991138075,1.0,0.000101947655,7.3499265e-08,3.471388e-05,7.45002e-08,3.3914665e-05,1.0904552e-07,3.2969954e-05,7.45002e-08,2.4300607e-05,0.0,1.7736204e-05,8.59655e-08,6.079877e-06,2.6658142e-08,5.175048e-06,7.577751e-08,4.3091713e-06,7.588664e-08,3.4529564e-06,8.569551e-08
26,-6.84181204929615,-7.989431074861978,1.0,4.901365e-05,8.361823e-08,3.4589022e-05,7.3781436e-08,3.3651762e-05,1.09475195e-07,2.405607e-05,0.0,1.7887342e-05,8.453314e-08,6.1955866e-06,2.5059602e-08,5.772946e-06,2.9966916e-08,3.3096114e-06,2.8554794e-09,2.8578525e-06,9.417836e-08,2.7228543e-06,8.580261e-08
27,7.559318896562342,1.9797989565654603,1.0,0.00071474566,0.0,0.00018379472,3.0768426e-08,0.00011058421,3.5808192e-09,0.000110583256,3.5808192e-09,2.7794598e-05,6.7973836e-08,2.6768066e-05,5.2633055e-08,2.4404377e-05,8.020898e-09,2.2654664e-05,7.870651e-08,2.1621361e-05,4.4100226e-09,2.162089e-05,4.4100226e-09
28,-6.219857756673852,-3.085386393167685,1.0,3.378502e-05,0.0,2.8157849e-05,1.1516299e-10,1.1726051e-05,1.14770245e-07,8.18595e-06,3.981686e-09,8.185743e-06,3.981686e-09,6.96481e-06,3.8810697e-09,6.5183644e-06,1.479235e-07,5.3348654e-06,8.111866e-08,3.0659562e-06,8.1399726e-08,3.0291528e-06,1.1487357e-07
29,-3.437412817356037,-2.3597984546301074,1.0,4.685337e-05,0.0,3.2575717e-05,1.3681361e-07,2.6363386e-05,1.1303226e-07,1.1298089e-05,5.0986575e-09,1.0776043e-05,1.13870584e-07,3.5090613e-06,1.0818834e-08,3.3505355e-06,1.13992115e-07,3.3331596e-06,7.9475114e-08,3.1693387e-06,1.1395613e-07,2.6190592e-06,3.5879534e-08
30,-0.4940600204286767,5.292036718423191,1.0,5.058892e-05,6.568188e-08,2.039937e-05,7.11447e-08,1.8962672e-05,0.0,8.079653e-06,7.897059e-08,6.363434e-06,1.746006e-09,4.3646146e-06,4.491045e-08,4.2006036e-06,4.5483013e-09,4.0090704e-06,4.5482995e-09,3.0802764e-06,7.974495e-08,1.7243059e-06,8.717267e-08
31,-8.374579826597344,1.0063372529557668,1.0,0.000105520274,8.103362e-08,3.6227593e-05,1.0838848e-07,3.4660257e-05,8.2021174e-08,3.4426237e-05,8.2021174e-08,2.8999377e-05,0.0,1.5201394e-05,1.09183674e-07,6.4516307e-06,2.599868e-08,5.273926e-06,3.3887808e-09,5.2737114e-06,3.3887808e-09,5.197566e-06,2.6048937e-07
32,6.245231684648775,-6.539931346116243,1.0,0.00035632413,0.0,0.00015325742,3.4600735e-08,5.049679e-05,3.216563e-09,5.0495608e-05,3.216563e-09,3.830367e-05,5.580493e-08,3.3301745e-05,3.337672e-08,2.1385491e-05,3.6227487e-08,1.8989007e-05,9.014275e-08,1.403597e-05,3.6227487e-08,1.1495313e-05,7.2904456e-09
33,-7.302847003577027,4.582908536914967,1.0,4.0011037e-05,9.646209e-08,3.5072775e-05,1.1215705e-07,2.848299e-05,0.0,1.5612455e-05,9.7327316e-08,6.1086994e-06,3.0717818e-08,5.2503888e-06,4.184643e-08,5.079705e-06,3.334229e-09,4.682331e-06,1.8028088e-07,3.4193322e-06,9.717603e-08,2.0335813e-06,8.40552e-08
34,1.520268811848183,-11.256336673364915,1.0,0.00011046311,4.7705203e-08,6.8592395e-05,0.0,2.8737548e-05,4.8962402e-08,2.7735827e-05,1.362436e-07,2.2364236e-05,7.845934e-09,1.7077184e-05,1.0453121e-07,1.494185e-05,1.3687318e-07,7.0664396e-06,2.6805047e-09,7.0658834e-06,2.6805047e-09,6.6092766e-06,1.1153401e-07
35,-5.25462075975579,6.3217717053879205,1.0,4.3798304e-05,8.885531e-08,3.316184e-05,1.2083174e-07,2.9612329e-05,0.0,1.5844778e-05,8.978396e-08,1.5664718e-05,8.978396e-08,5.794108e-06,3.5588975e-08,5.501184e-06,3.4531844e-09,5.4628786e-06,3.993781e-08,3.766272e-06,1.7850783e-07,3.6539561e-06,8.955724e-08
36,7.12435871164141,1.586747615026745,1.0,0.0007458812,0.0,0.00018093338,3.3567197e-08,0.000118103344,3.753895e-09,0.00011810334,3.753895e-09,2.7428587e-05,7.1397025e-08,2.6771924e-05,1.6332329e-07,2.590299e-05,8.359811e-09,2.4956886e-05,5.4954036e-08,2.3280378e-05,7.993197e-08,2.2557293e-05,4.6175845e-09
37,9.69437426607547,-10.308568936067296,1.0,0.00026252223,0.0,7.18161e-05,1.1158058e-08,4.7780675e-05,2.2962553e-08,1.9429312e-05,1.5674154e-08,1.9270643e-05,1.5644252e-07,1.5811176e-05,7.3810135e-08,1.528877e-05,8.0005925e-08,1.1305787e-05,2.2181617e-09,9.1874035e-06,1.2978489e-08,9.185537e-06,1.29784965e-08
38,7.4390423819653755,4.382007574691356,1.0,0.00054228253,0.0,0.00017359047,3.009027e-08,7.956228e-05,3.3307792e-09,7.956089e-05,3.3307792e-09,3.219036e-05,5.957945e-08,3.1735886e-05,4.258156e-08,2.0346835e-05,8.3216065e-08,1.7886941e-05,7.521994e-09,1.6164553e-05,4.1089585e-09,1.6164022e-05,4.108955e-09
39,-9.762456553762101,9.659291452490326,1.0,9.1670925e-05,7.337224e-08,3.509247e-05,7.428768e-08,3.4820907e-05,9.0961116e-08,3.3536257e-05,7.428768e-08,2.1178626e-05,8.060115e-08,1.892571e-05,0.0,1.4420658e-05,9.1761144e-08,6.604582e-06,1.392695e-08,6.5576533e-06,1.4390757e-08,5.2040455e-06,7.555652e-08
40,2.1242042902587386,-10.93906542447934,1.0,0.00011335999,4.6134403e-08,8.2654886e-05,0.0,2.8244376e-05,4.7424102e-08,2.1172233e-05,1.410837e-07,1.8120385e-05,5.228376e-08,1.7128652e-05,1.0323694e-07,1.4670082e-05,6.11626e-08,8.861903e-06,2.7234606e-09,8.713421e-06,2.066801e-07,4.5856564e-06,5.396565e-08
41,6.592029950142766,2.213088676757172,1.0,0.0007116756,0.0,0.00017591481,3.6508908e-08,0.00011399957,3.877213e-09,0.00011399906,3.877213e-09,2.7010676e-05,1.6262703e-07,2.4694868e-05,5.3484115e-08,2.2818915e-05,8.3640856e-08,2.1440686e-05,4.7650506e-09,2.1440677e-05,4.765054e-09,1.4201348e-05,3.8243762e-08
42,-5.99560685576981,-6.201619179184636,1.0,6.287531e-06,1.4775941e-07,5.724704e-06,3.543931e-08,5.1396e-06,7.560581e-08,5.075367e-06,3.3330103e-09,4.9422265e-06,0.0,2.8161585e-06,1.2967949e-07,2.3383332e-06,5.8441533e-08,2.041925e-06,4.8078736e-08,1.6997893e-06,2.8916109e-08,1.0737284e-06,4.111648e-09
43,8.94093440496621,-5.078427110588036,1.0,0.0005026329,0.0,0.00017888573,2.0941872e-08,6.178515e-05,2.9083722e-09,6.178203e-05,2.9083687e-09,3.895404e-05,3.7246252e-08,3.2556432e-05,4.958737e-08,1.9438296e-05,6.871393e-08,1.4765884e-05,6.6543038e-09,1.3633329e-05,3.5972576e-09,1.149483e-05,2.6638617e-08
44,-6.88247810978327,1.4661486740955159,1.0,0.00011004219,8.029395e-08,3.5057932e-05,1.17525126e-07,3.4033408e-05,8.132601e-08,3.363449e-05,8.132601e-08,3.3445063e-05,0.0,1.5241978e-05,1.1829295e-07,6.8501963e-06,3.8469086e-09,6.850032e-06,3.8469086e-09,6.000482e-06,3.5082067e-08,5.182423e-06,2.6035357e-07
45,8.123911519991044,9.113209285654026,1.0,0.00027917905,0.0,0.00014095381,2.249903e-08,5.3263804e-05,1.814307e-08,4.4751658e-05,3.560102e-08,2.5516258e-05,1.5384875e-07,2.3903936e-05,2.5221851e-09,2.0723997e-05,2.4179954e-08,1.6552967e-05,8.479812e-08,1.49513235e-05,7.487673e-08,7.284545e-06,3.700665e-08
46,-8.734396564268065,-10.91917063539536,1.0,5.8654983e-05,7.415025e-08,3.4408553e-05,7.14426e-08,3.3369517e-05,9.4495874e-08,2.1898082e-05,7.505402e-08,1.8613984e-05,0.0,7.890193e-06,1.2421198e-07,7.1590466e-06,8.346252e-09,6.1496953e-06,1.8183556e-08,3.3429606e-06,8.459091e-08,3.1011048e-06,7.5512276e-08
47,-4.382381324059863,5.877338597132841,1.0,3.2698765e-05,1.2614302e-07,6.4985657e-06,3.742631e-09,5.705214e-06,3.892851e-08,5.276061e-06,4.4888974e-08,3.740879e-06,1.8425793e-07,3.7274185e-06,9.056728e-08,1.9569761e-06,3.0848405e-08,1.8626959e-06,3.0757136e-07,1.8156006e-06,9.670491e-08,1.5719423e-06,8.5449344e-08
48,-4.088932985425186,9.87312621787163,1.0,5.4900007e-05,7.211548e-08,3.1131756e-05,1.1915002e-07,2.3725219e-05,0.0,1.7483177e-05,7.3120766e-08,1.5505011e-05,6.65247e-08,9.836824e-06,1.5471355e-07,8.124624e-06,2.2813342e-07,6.937423e-06,1.2779546e-07,6.753578e-06,2.308644e-07,4.9888336e-06,4.022001e-08
49,1.421203047587408,-7.133695917037422,1.0,5.051678e-05,5.5557692e-08,2.1215572e-05,5.7128773e-08,1.718952e-05,8.289576e-08,1.4681909e-05,0.0,1.3772692e-05,7.188709e-08,1.0686805e-05,5.6883685e-08,1.0489567e-05,5.6883678e-08,6.6884018e-06,3.356491e-08,6.1732985e-06,7.892678e-08,6.1723103e-06,5.3825744e-10
50,1.97231488719828,-3.3660743731010356,1.0,0.00024182886,0.0,0.00014468134,6.0128684e-08,4.059736e-05,5.2346856e-09,4.0596355e-05,5.2346856e-09,2.5733452e-05,6.1528816e-08,2.3307586e-05,1.0396249e-07,2.314745e-05,6.152882e-08,1.093002e-05,7.714336e-08,9.636052e-06,1.1051178e-08,8.953598e-06,1.04866714e-07
51,10.111933048960296,2.7325592686607507,1.0,0.00061419205,0.0,0.00020319108,1.4823403e-08,7.344661e-05,2.8652067e-09,7.344253e-05,2.8652032e-09,3.549012e-05,4.525941e-08,2.7421389e-05,5.2938862e-08,2.54634e-05,1.6376129e-07,2.4308565e-05,6.196268e-08,2.0689575e-05,6.843703e-08,1.77117e-05,6.563898e-09
52,8.915107373424682,-5.243536310019241,1.0,0.00049242243,0.0,0.00017742565,2.0998108e-08,6.0019316e-05,2.8946978e-09,6.0016293e-05,2.8947014e-09,3.9426373e-05,3.6530086e-08,3.2933658e-05,4.9030728e-08,1.9227386e-05,6.9026115e-08,1.9014624e-05,7.804816e-08,1.4503672e-05,2.2886123e-08,1.4383817e-05,6.6257115e-09
53,10.284626867026947,-1.309391013142628,1.0,0.0006546588,0.0,7.9511956e-05,2.8891058e-09,3.2294083e-05,5.0108337e-08,2.6941156e-05,5.809827e-08,2.522208e-05,5.6911727e-08,1.7624852e-05,3.573831e-09,1.5026423e-05,2.6527832e-08,9.4525285e-06,1.6120847e-08,9.448697e-06,1.6120847e-08,8.172884e-06,5.1375462e-08
54,3.1082953125001893,0.4759702554176428,1.0,0.0006819229,0.0,0.00011805491,5.6240292e-09,2.891686e-05,1.1700713e-08,2.8700335e-05,1.6068718e-07,1.8655785e-05,6.8138863e-09,1.8654962e-05,6.813888e-09,1.1294262e-05,3.741937e-08,4.558009e-06,1.2946467e-08,4.493794e-06,1.6703557e-07,3.9908305e-06,7.774525e-08
55,10.795974400905902,10.782669340815978,1.0,0.00026109832,0.0,0.00013333897,8.346511e-09,8.421625e-05,8.4071985e-09,4.840938e-05,1.5734678e-08,2.4151765e-05,1.537737e-07,1.8336146e-05,1.0145101e-08,1.6620088e-05,7.276788e-08,1.46036e-05,7.649289e-08,1.1609624e-05,1.0204047e-08,6.8633253e-06,2.1132138e-08
56,-4.552495186756425,-0.21259244783108144,1.0,0.000117927666,7.925105e-08,4.464405e-05,0.0,3.328754e-05,1.3195736e-07,3.182262e-05,8.036332e-08,3.174773e-05,8.036332e-08,1.854305e-05,8.0573386e-08,1.22580095e-05,1.108865e-07,1.0532329e-05,4.905905e-09,1.05321515e-05,4.905905e-09,5.4473326e-06,2.5803465e-07
57,-0.21418095528297165,-7.734699142726834,1.0,4.956198e-05,0.0,2.9719877e-05,1.395338e-07,7.698201e-06,3.6057415e-09,7.698165e-06,3.6057415e-09,7.428986e-06,8.095084e-08,6.0343214e-06,1.3564983e-07,4.3643895e-06,2.2913457e-07,3.068719e-06,8.307637e-08,3.0229012e-06,1.3632399e-07,2.412036e-06,8.6005215e-08
58,-4.042369689226806,-1.9163452609988365,1.0,0.0001197014,7.798064e-08,4.5110955e-05,0.0,3.219349e-05,7.91095e-08,1.5422449e-05,1.3471369e-07,1.3068684e-05,1.5813801e-07,1.2945909e-05,1.05338444e-07,1.14734485e-05,1.1357268e-07,1.111923e-05,1.1357268e-07,1.0692036e-05,4.9470845e-09,5.6779822e-06,2.549767e-07
59,11.299252417234541,5.005343434347459,1.0,0.0004922356,0.0,0.00019552746,7.123134e-09,4.7126847e-05,3.4432933e-08,4.0582156e-05,2.4960585e-09,4.0577263e-05,2.4960585e-09,3.0530155e-05,3.8615678e-08,2.3097275e-05,6.444928e-08,1.8759127e-05,9.282335e-09,1.1077833e-05,5.777853e-09,1.0215656e-05,3.0943177e-09
60,8.632158689232973,10.266983002255511,1.0,0.0002472168,0.0,0.00013286763,1.9125874e-08,6.425591e-05,1.1809892e-08,2.078846e-05,2.0795259e-08,1.4688601e-05,2.3251552e-09,1.4685854e-05,2.3251587e-09,1.0927633e-05,2.0795259e-08,1.0802677e-05,2.9445022e-08,8.526981e-06,1.2935164e-08,8.179261e-06,2.9445022e-08
61,8.03679495851135,-3.7026506327922153,1.0,0.00059475034,0.0,8.5745465e-05,3.2699319e-09,3.19069e-05,4.4701768e-08,3.0449502e-05,5.9403686e-08,1.7600612e-05,4.0354777e-09,1.3329509e-05,2.8884234e-08,1.26880905e-05,2.8596656e-08,7.20955e-06,6.0607874e-08,6.793204e-06,8.060685e-08,6.2524678e-06,4.613175e-08
62,-5.984124317090273,8.280225603293594,1.0,0.00010316808,7.1211e-08,3.417872e-05,7.2238166e-08,3.2961572e-05,1.1339439e-07,3.214673e-05,7.2238166e-08,2.4674602e-05,0.0,6.348681e-06,2.4123025e-08,5.5256323e-06,3.386083e-08,3.9517627e-06,7.6980925e-08,3.567791e-06,2.9235352e-09,3.562691e-06,8.223374e-08
63,9.258557428311288,2.714126840130618,1.0,0.00063636526,0.0,0.0001957736,2.008866e-08,8.475038e-05,3.0593554e-09,8.474714e-05,3.0593554e-09,3.3010936e-05,4.6756803e-08,2.7945933e-05,5.7145613e-08,2.5819629e-05,1.6348272e-07,2.2806027e-05,6.353653e-08,1.9717536e-05,6.9680155e-09,1.8097142e-05,3.7805883e-09
64,-2.100719536273033,3.8015786658009105,1.0,0.00012531228,7.255746e-08,4.5847715e-05,0.0,3.119235e-05,7.3755764e-08,2.947869e-05,7.3755764e-08,2.4193556e-05,1.1289243e-07,1.9410625e-05,7.386527e-08,1.29565005e-05,7.8270816e-08,1.0946357e-05,5.011575e-09,1.094617e-05,5.011575e-09,9.907621e-06,1.1372895e-07
65,4.524617846600279,-10.28179846279943,1.0,0.00015075563,0.0,0.00012270537,3.7806924e-08,3.727129e-05,1.329186e-08,2.5805655e-05,3.9228073e-08,2.0259398e-05,1.4908119e-07,1.9347684e-05,3.9228073e-08,1.6916969e-05,9.694749e-08,1.5900749e-05,2.7053595e-09,1.1197429e-05,4.668612e-08,1.0704896e-05,7.962407e-08
66,-4.6689130201984845,-7.222674628966607,1.0,3.364254e-05,7.2164184e-08,3.2498778e-05,1.220571e-07,1.5604273e-05,1.2277934e-07,6.08083e-06,3.1106158e-08,5.334558e-06,0.0,5.274556e-06,4.1557204e-08,5.104163e-06,7.242967e-08,4.971605e-06,7.3437036e-08,2.9511432e-06,1.3256725e-07,2.624082e-06,9.5478484e-08
67,7.868808473438822,-8.850183086536754,1.0,0.00028446855,0.0,5.0338847e-05,1.969692e-08,4.4053442e-05,3.7963197e-08,2.6529864e-05,2.58823e-09,2.5673538e-05,1.540345e-07,1.1445971e-05,2.5665706e-08,6.938555e-06,5.9762506e-09,6.90669e-06,2.4704157e-08,6.4757483e-06,8.6426574e-08,6.4258998e-06,3.2070275e-09
68,9.660140864109795,-6.652248045009273,1.0,0.00041634776,0.0,0.00016919237,1.6009736e-08,4.8031307e-05,2.9104651e-08,3.9796723e-05,2.6093332e-09,3.979308e-05,2.6093332e-09,1.885292e-05,6.985515e-08,1.7646427e-05,7.674595e-08,1.5657326e-05,1.7918211e-08,1.0322842e-05,6.02148e-09,1.0069872e-05,2.483802e-08
69,-1.797104656295911,-4.64564420207252,1.0,0.00012494216,7.038534e-08,4.23761e-05,0.0,3.120192e-05,7.159086e-08,2.9091832e-05,7.159085e-08,2.3176419e-05,1.1265507e-07,1.9260564e-05,7.1686486e-08,9.771028e-06,4.70253e-09,9.770853e-06,4.7025317e-09,9.588452e-06,1.13483054e-07,6.7796273e-06,7.86538e-08
70,1.531880346500957,-8.088449867165338,1.0,0.00012577834,5.3338646e-08,4.615192e-05,6.6877455e-08,2.8714392e-05,1.4397747e-07,2.8708866e-05,5.4654976e-08,2.4232198e-05,5.4654976e-08,1.877748e-05,5.4585364e-08,1.8110855e-05,2.7662367e-08,1.2187537e-05,6.80131e-08,6.7713577e-06,2.21296e-07,6.7610154e-06,3.324729e-08
71,2.662095388747579,-10.82570155408672,1.0,0.00011516269,4.4360856e-08,9.537399e-05,0.0,5.6332163e-05,4.9741335e-08,2.779696e-05,1.041537e-08,2.7752758e-05,4.5677186e-08,2.098293e-05,1.4289446e-07,1.7067405e-05,1.0195117e-07,1.4759716e-05,6.2649576e-08,1.2852063e-05,5.097942e-08,1.0216705e-05,2.7224871e-09
