stage,method,metric,value
rician/resource_managers,static,runtime_total_sec,65.55411986900617
rician/resource_managers,round_robin,runtime_total_sec,65.28259995499684
rician/resource_managers,max_throughput,runtime_total_sec,65.60885870500351
rician/resource_managers,pf,runtime_total_sec,65.5379079879931
rician/resource_managers,wmmse,runtime_total_sec,66.5694001130123
rician/resource_managers,queue_aware,runtime_total_sec,65.41561674400873
rician/resource_managers,drl,runtime_total_sec,66.49737052598539
rician/resource_managers,ber_drl,runtime_total_sec,66.52671106700109
tr38901/resource_managers,__stage__,stage_dir,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers
tr38901/resource_managers,__stage__,stage_json,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json
tr38901/resource_managers,__stage__,stage_csv,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.csv
tr38901/resource_managers,static,mean_ber,0.0002961499763257576
tr38901/resource_managers,static,mean_ber_upper_confidence,0.000305197707347196
tr38901/resource_managers,static,mean_latency_ms,276.0841129833101
tr38901/resource_managers,static,mean_throughput_bits_per_batch,122843.60909090909
tr38901/resource_managers,static,mean_energy_joules_per_batch,0.00018645100000000008
tr38901/resource_managers,static,mean_avg_power_w,0.0006755099208542072
tr38901/resource_managers,static,mean_runtime_sec,5.927827003272548
tr38901/resource_managers,static,mean_bit_errors,727.8181818181819
tr38901/resource_managers,static,mean_total_bits,2457600.0
tr38901/resource_managers,static,mean_block_errors,3.727272727272727
tr38901/resource_managers,static,mean_total_blocks,1600.0
tr38901/resource_managers,static,mean_num_batches,20.0
tr38901/resource_managers,round_robin,mean_ber,2.8852982954545454e-05
tr38901/resource_managers,round_robin,mean_ber_upper_confidence,3.3607105067807914e-05
tr38901/resource_managers,round_robin,mean_latency_ms,276.00893120607793
tr38901/resource_managers,round_robin,mean_throughput_bits_per_batch,61438.22727272727
tr38901/resource_managers,round_robin,mean_energy_joules_per_batch,0.00018645100000000008
